25%,50%,75%,max,mean,min,std,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
448.02504816955684,463.4553628773282,486.07899807321775,511.7854849068722,466.80628857055103,434.3288375080282,23.60166603966567,511.7854849068722,498.7797045600514,481.2459858702633,469.0109184328838,459.9871547848426,449.7430956968529,446.917148362235,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223
448.02504816955684,463.4553628773282,486.07899807321775,498.7797045600514,465.99368908994444,434.3288375080282,22.26663591499884,498.7797045600514,481.2459858702633,469.0109184328838,459.9871547848426,449.7430956968529,446.917148362235,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426
448.02504816955684,463.4553628773282,486.07899807321775,496.3712267180475,465.57342715925284,434.3288375080282,21.703808383540906,481.2459858702633,469.0109184328838,459.9871547848426,449.7430956968529,446.917148362235,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015
448.02504816955684,463.4553628773282,486.07899807321775,496.3712267180475,465.5231632738545,434.3288375080282,21.667170203241497,469.0109184328838,459.9871547848426,449.7430956968529,446.917148362235,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328
448.02504816955684,463.4553628773282,486.07899807321775,496.3712267180475,465.40727709363046,434.3288375080282,21.6547924592038,459.9871547848426,449.7430956968529,446.917148362235,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842
448.02504816955684,463.4553628773282,486.07899807321775,496.3712267180475,465.02750551506523,434.3288375080282,21.830052443635015,449.7430956968529,446.917148362235,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313
444.3320488118176,463.4553628773282,486.07899807321775,496.3712267180475,464.4410935187512,434.3288375080282,22.432145340510026,446.917148362235,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634
440.8317276814387,463.4553628773282,486.07899807321775,496.3712267180475,463.4009103348134,422.9929351316634,23.794958209529856,451.5735388567758,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301
438.08606294155425,463.4553628773282,486.07899807321775,496.3712267180475,461.9753706961548,418.7861271676301,25.459641147773983,482.3378291586384,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081
435.91843288375077,457.5465639049454,486.07899807321775,496.3712267180475,459.7023261009187,418.7861271676301,25.88920427469814,488.6962106615286,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192
435.91843288375077,457.5465639049454,481.7758509955042,496.3712267180475,458.52810588925195,418.7861271676301,25.115288376029323,490.5587668593449,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802
435.91843288375077,457.5465639049454,478.9980732177264,496.3712267180475,457.6764122755578,418.7861271676301,24.298577109995605,496.3712267180475,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031
435.91843288375077,457.5465639049454,475.35324341682724,493.0956968529223,456.6515875010472,418.7861271676301,23.057777812526243,492.0038535645472,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942
435.91843288375077,457.5465639049454,472.0937700706487,493.0956968529223,455.7552148781101,418.7861271676301,21.997337103424833,477.9062299293513,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038
435.91843288375077,457.5465639049454,471.1785484906872,493.0956968529223,455.0054452542515,418.7861271676301,21.496191380653283,457.5465639049454,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677
435.91843288375077,451.252408477842,471.1785484906872,493.0956968529223,454.7052581609004,418.7861271676301,21.507297786269532,441.7469492614001,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929
435.019267822736,451.252408477842,471.1785484906872,493.0956968529223,454.3268828013738,418.7861271676301,21.819914446112687,435.5812459858702,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383
434.393063583815,451.252408477842,471.1785484906872,493.0956968529223,453.6371505961855,418.7861271676301,22.67343850026674,434.3288375080282,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699
433.7508028259474,451.252408477842,471.1785484906872,493.0956968529223,452.5941749741699,410.3403982016699,24.10832028343711,434.4572896596018,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189
431.5510597302505,451.252408477842,471.1785484906872,493.0956968529223,451.42972829577496,407.6750160565189,25.623357642244105,439.9165061014772,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205
426.52536929993573,451.252408477842,471.1785484906872,493.0956968529223,450.0698109519421,407.6750160565189,27.052347653276755,449.1329479768786,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718
421.3551701991008,451.252408477842,471.1785484906872,493.0956968529223,448.60517718019605,407.6750160565189,28.00066205904931,463.4553628773282,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358
421.3551701991008,450.6422607578677,471.1785484906872,493.0956968529223,446.99952528552683,407.6750160565189,28.168735774568546,483.4617854849069,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904
421.3551701991008,439.8522800256904,468.6576750160565,493.0956968529223,445.1034598307783,407.6750160565189,27.04828096720679,493.0956968529223,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676
421.3551701991008,439.8522800256904,464.0173410404624,489.1136801541426,443.61648655441076,407.6750160565189,25.164472043568008,489.1136801541426,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249
421.3551701991008,439.8522800256904,464.0173410404624,480.0899165061015,442.77596269302734,407.6750160565189,23.865042425250948,480.0899165061015,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192
421.3551701991008,439.8522800256904,461.689145793192,472.8002569043031,441.9759291837704,407.6750160565189,22.843878841694366,466.3455362877328,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702
421.3551701991008,439.8522800256904,461.1753371868979,472.8002569043031,441.13819776046466,407.6750160565189,22.255286199951943,451.252408477842,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302
421.3551701991008,436.2556197816313,461.1753371868979,472.8002569043031,440.2753343944598,407.6750160565189,22.230031110944505,436.2556197816313,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841
421.3551701991008,433.0443159922929,461.1753371868979,472.8002569043031,439.7154505598839,407.6750160565189,22.496440498704594,422.9929351316634,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465
419.2517662170842,433.0443159922929,461.1753371868979,472.8002569043031,439.2546982770658,407.6750160565189,22.9582858589473,418.7861271676301,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532
417.5818882466282,433.0443159922929,461.1753371868979,472.8002569043031,438.6166261763146,404.1104688503532,23.743529167666292,430.0578034682081,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684
413.92100192678225,433.0443159922929,461.1753371868979,472.8002569043031,437.4186702409875,402.504816955684,24.863642639493616,461.689145793192,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923
413.92100192678225,431.4065510597302,459.7784200385357,472.8002569043031,435.4346429867918,402.504816955684,24.658729881159722,470.9698137443802,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512
413.92100192678225,431.4065510597302,457.96403339755943,472.8002569043031,434.82868392393397,402.504816955684,23.905543208003557,472.8002569043031,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813
413.92100192678225,431.4065510597302,457.96403339755943,475.8188824662813,434.9599285135852,402.504816955684,24.130713885003964,471.3872832369942,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575
413.92100192678225,431.4065510597302,457.96403339755943,481.7597944765575,435.4109072631313,402.504816955684,24.92626148632013,460.6615285806038,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318
413.92100192678225,431.4065510597302,457.96403339755943,482.3699421965318,436.3547513333892,402.504816955684,26.299045078195217,450.6422607578677,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327
413.92100192678225,431.4065510597302,460.29222864482983,482.3699421965318,437.3963307363659,402.504816955684,27.344253685431244,433.0443159922929,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213
413.92100192678225,431.4065510597302,460.4046242774566,482.3699421965318,438.53006059590626,402.504816955684,27.693944162525955,419.7174052665383,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213,447.2382787411689
413.92100192678225,439.8522800256904,460.4046242774566,482.3699421965318,439.7266203121945,402.504816955684,27.437521295302066,410.3403982016699,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213,447.2382787411689,440.6551059730251
415.75144508670513,440.6551059730251,460.4046242774566,482.3699421965318,441.0446510848621,402.504816955684,26.679361247166323,407.6750160565189,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213,447.2382787411689,440.6551059730251,436.8978805394991
419.7174052665382,440.6551059730251,460.4046242774566,482.3699421965318,442.3152104102092,402.504816955684,25.69566354049441,408.6384071933205,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213,447.2382787411689,440.6551059730251,436.8978805394991,438.1502890173411
424.9518304431599,440.6551059730251,460.4046242774566,482.3699421965318,443.5983357069058,402.504816955684,24.65325794298768,415.446371226718,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213,447.2382787411689,440.6551059730251,436.8978805394991,438.1502890173411,443.3847141939628
428.965960179833,443.3847141939628,460.4046242774566,482.3699421965318,444.81304627069903,402.504816955684,23.87924577021618,426.5253692999358,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213,447.2382787411689,440.6551059730251,436.8978805394991,438.1502890173411,443.3847141939628,457.9961464354528
434.1522157996146,447.077713551702,460.4046242774566,482.3699421965318,446.181340928765,402.504816955684,23.684573069754382,439.8522800256904,458.8953114964676,469.7816313423249,461.689145793192,447.077713551702,431.4065510597302,423.3782915863841,412.3956326268465,404.1104688503532,402.504816955684,416.0565189466923,457.0327552986512,475.8188824662813,481.7597944765575,482.3699421965318,474.5985870263327,459.1201027617213,447.2382787411689,440.6551059730251,436.8978805394991,438.1502890173411,443.3847141939628,457.9961464354528,485.2922286448298
